,pr_many____ev_prob0_action1,pr_many____ev_prob0_action0,pr_many____ev_rwd0_action1,pr_many____ev_rwd0_action0,sr_many____ev_prob0_action1,sr_many____ev_prob0_action0,sr_many____ev_rwd0_action1,sr_many____ev_rwd0_action0,pr_many____ev_prob1_action1,pr_many____ev_prob1_action0,pr_many____ev_rwd1_action1,pr_many____ev_rwd1_action0,sr_many____ev_prob1_action1,sr_many____ev_prob1_action0,sr_many____ev_rwd1_action1,sr_many____ev_rwd1_action0,pr_many____ev_prob2_action1,pr_many____ev_prob2_action0,pr_many____ev_rwd2_action1,pr_many____ev_rwd2_action0,sr_many____ev_prob2_action1,sr_many____ev_prob2_action0,sr_many____ev_rwd2_action1,sr_many____ev_rwd2_action0,pr_many____ev_prob3_action1,pr_many____ev_prob3_action0,pr_many____ev_rwd3_action1,pr_many____ev_rwd3_action0,sr_many____ev_prob3_action1,sr_many____ev_prob3_action0,sr_many____ev_rwd3_action1,sr_many____ev_rwd3_action0,pr_one____prob_prob0_action1,pr_one____prob_prob0_action0,pr_one____prob_rwd0_action1,pr_one____prob_rwd0_action0,sr_one____prob_prob0_action1,sr_one____prob_prob0_action0,sr_one____prob_rwd0_action1,sr_one____prob_rwd0_action0,pr_one____prob_prob1_action1,pr_one____prob_prob1_action0,pr_one____prob_rwd1_action1,pr_one____prob_rwd1_action0,sr_one____prob_prob1_action1,sr_one____prob_prob1_action0,sr_one____prob_rwd1_action1,sr_one____prob_rwd1_action0,pr_one____prob_prob2_action1,pr_one____prob_prob2_action0,pr_one____prob_rwd2_action1,pr_one____prob_rwd2_action0,sr_one____prob_prob2_action1,sr_one____prob_prob2_action0,sr_one____prob_rwd2_action1,sr_one____prob_rwd2_action0,pr_one____prob_prob3_action1,pr_one____prob_prob3_action0,pr_one____prob_rwd3_action1,pr_one____prob_rwd3_action0,sr_one____prob_prob3_action1,sr_one____prob_prob3_action0,sr_one____prob_rwd3_action1,sr_one____prob_rwd3_action0,sub_num,choices
334,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0
335,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0
336,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0
337,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
338,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0
339,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0
340,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
341,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
342,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0
343,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
344,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0
345,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
346,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0
347,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0
348,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0
349,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0
350,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0
351,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0
352,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0
353,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0
354,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0
355,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0
356,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0
357,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0
358,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0
359,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0
360,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
361,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0
362,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0
363,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
364,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
365,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
366,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
367,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0
368,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
369,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
370,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0
371,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.0
372,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0
373,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0
374,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0
375,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0
376,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0
377,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0
378,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0
379,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0
380,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0
381,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0
382,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0
383,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0
384,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0
385,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.0
386,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.0
387,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0
388,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.0
389,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0
390,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.0
391,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0
392,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.0
393,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0
394,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0
395,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.0
396,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.0
397,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0
398,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.0
399,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0
